User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U10488,44,Female,5.6,1,Non-Vegetarian,9.6,High,90,576.26,52,32.96,33.76
U10489,44,Male,8.1,7,Non-Vegetarian,3.0,Medium,163,422.48,48,53.03,50.67
U10490,52,Female,8.3,9,Vegetarian,3.8,Low,47,414.25,63,49.42,52.14
U10491,29,Female,6.4,6,Non-Vegetarian,9.9,Medium,134,500.04,91,50.43,46.96
U10492,46,Male,5.2,4,Non-Vegetarian,5.9,Low,74,531.49,70,33.49,37.62
U10493,23,Female,9.4,2,Non-Vegetarian,3.6,Medium,396,212.69,73,100.0,97.62
U10494,54,Female,8.8,4,Vegan,9.8,High,360,299.95,48,71.71,67.81
U10495,24,Male,7.3,1,Non-Vegetarian,7.4,Medium,406,303.27,88,91.84,96.15
U10496,23,Female,4.5,2,Non-Vegetarian,10.5,Medium,341,538.86,47,21.12,17.32
U10497,36,Other,5.6,9,Non-Vegetarian,4.1,Low,432,205.54,51,64.65,68.84
U10498,31,Male,7.2,4,Non-Vegetarian,7.1,Medium,91,394.92,91,78.61,78.91
U10499,38,Female,6.7,2,Vegetarian,11.1,High,457,263.19,41,70.24,68.73
U10500,31,Female,8.1,6,Vegetarian,8.2,Low,253,470.08,95,50.99,51.17
U10501,57,Female,9.7,1,Vegetarian,6.1,Medium,353,458.68,71,65.24,62.86
U10502,31,Female,7.5,9,Non-Vegetarian,5.9,Medium,80,269.76,78,85.59,86.64
U10503,49,Female,5.6,5,Non-Vegetarian,11.3,Low,339,210.55,58,66.38,62.59
U10504,43,Female,5.6,9,Non-Vegetarian,6.6,Medium,310,220.34,45,67.88,67.56
U10505,20,Male,9.6,7,Non-Vegetarian,10.7,Low,180,598.32,57,9.33,8.42
U10506,32,Female,6.6,8,Vegetarian,1.7,Medium,26,304.82,76,86.33,89.29
U10507,38,Male,6.9,5,Non-Vegetarian,2.5,High,20,491.61,68,61.72,64.34
U10508,47,Female,4.9,6,Vegan,2.1,Medium,479,578.36,59,23.18,20.46
U10509,31,Male,6.3,5,Vegan,7.3,Low,43,491.92,67,37.3,32.43
U10510,56,Male,6.4,2,Non-Vegetarian,1.6,High,228,400.81,86,88.04,89.51
U10511,54,Male,9.5,10,Non-Vegetarian,4.4,High,159,501.26,40,35.68,33.6
U10512,58,Male,8.7,3,Vegetarian,1.1,Low,163,585.19,83,45.46,44.2
U10513,45,Male,5.6,2,Vegan,2.3,High,214,423.77,78,77.84,78.02
U10514,19,Female,8.2,5,Non-Vegetarian,6.0,High,330,412.95,63,63.47,58.49
U10515,39,Female,5.7,2,Vegetarian,8.3,Medium,339,255.13,55,78.15,75.6
U10516,24,Male,4.6,6,Non-Vegetarian,7.5,Low,11,223.91,84,85.41,90.11
U10517,49,Male,8.9,9,Non-Vegetarian,8.7,Medium,273,414.24,48,41.25,39.04
U10518,33,Female,6.5,3,Non-Vegetarian,9.5,Medium,277,319.21,81,79.51,80.72
U10519,53,Female,4.0,10,Non-Vegetarian,4.0,Low,152,469.26,41,16.25,13.69
U10520,19,Female,5.7,7,Vegetarian,10.6,Low,209,541.94,86,25.0,29.85
U10521,34,Female,8.7,1,Non-Vegetarian,11.9,Low,15,222.46,53,81.67,81.56
U10522,20,Female,5.1,8,Vegetarian,1.2,Medium,124,298.38,47,68.69,71.4
U10523,40,Female,7.4,10,Non-Vegetarian,2.5,Medium,176,435.28,94,66.98,67.05
U10524,54,Male,8.0,6,Non-Vegetarian,3.2,High,130,587.23,48,32.73,33.62
U10525,56,Male,8.1,7,Vegan,11.5,High,147,525.44,79,43.94,39.53
U10526,45,Male,4.1,2,Non-Vegetarian,10.0,Medium,260,569.03,51,19.66,23.99
U10527,58,Female,6.9,7,Vegan,11.4,Medium,260,411.47,69,48.42,48.64
U10528,25,Male,6.1,9,Vegetarian,1.6,Medium,179,443.51,47,42.8,41.4
U10529,50,Female,7.4,10,Non-Vegetarian,4.4,Low,398,570.15,90,25.22,20.49
U10530,21,Male,5.0,10,Non-Vegetarian,11.0,High,290,254.05,88,79.36,82.54
U10531,24,Male,4.9,5,Non-Vegetarian,4.8,Low,315,262.78,63,69.0,66.07
U10532,28,Male,8.7,6,Vegetarian,7.8,Low,108,549.18,85,37.51,38.88
U10533,57,Female,6.2,9,Vegetarian,9.4,Low,460,213.44,59,60.03,63.71
U10534,25,Female,4.3,1,Non-Vegetarian,5.4,Low,28,419.36,48,47.05,43.18
U10535,37,Female,9.6,3,Vegetarian,9.5,Medium,13,286.92,78,94.87,93.31
U10536,56,Female,8.2,7,Non-Vegetarian,3.5,Low,402,571.98,71,24.28,19.43
U10537,45,Male,9.9,8,Non-Vegetarian,4.9,Medium,195,239.74,48,81.59,81.25
U10538,28,Female,4.1,10,Vegetarian,6.6,Low,2,523.67,53,12.48,9.88
U10539,39,Male,6.7,10,Non-Vegetarian,7.4,Low,136,478.27,48,18.87,19.1
U10540,53,Female,7.1,10,Non-Vegetarian,8.9,Low,249,367.41,51,35.13,32.52
U10541,23,Female,6.4,2,Vegetarian,9.5,Low,443,506.94,82,37.2,35.59
U10542,24,Female,5.8,5,Vegetarian,6.6,High,371,476.12,58,43.93,42.35
U10543,27,Female,4.4,5,Vegan,8.0,Low,49,275.44,40,54.91,56.94
U10544,57,Male,5.2,1,Non-Vegetarian,8.4,High,46,498.29,89,66.33,64.17
U10545,21,Female,7.7,7,Vegetarian,6.7,High,320,381.74,41,51.83,52.27
U10546,26,Female,4.6,10,Non-Vegetarian,6.2,High,210,248.86,79,83.72,88.11
U10547,55,Female,5.4,1,Non-Vegetarian,1.5,High,165,204.12,65,100.0,100.0
U10548,36,Male,4.7,10,Vegan,10.9,Low,368,319.35,69,41.97,45.43
U10549,50,Male,7.8,1,Non-Vegetarian,10.9,Low,84,261.27,60,77.03,72.81
U10550,55,Female,8.8,5,Vegetarian,9.8,Low,206,444.13,85,52.26,48.9
U10551,39,Other,6.3,9,Non-Vegetarian,4.8,Medium,184,342.63,40,51.62,49.23
U10552,56,Female,8.4,5,Vegetarian,3.8,Medium,300,559.86,97,55.29,52.83
U10553,18,Male,5.8,5,Vegan,3.9,High,334,270.11,54,81.05,83.46
U10554,38,Female,7.1,3,Vegan,7.1,High,399,378.3,95,84.02,82.02
U10555,24,Male,7.0,8,Non-Vegetarian,5.6,High,444,338.51,98,83.3,84.74
U10556,24,Male,7.8,4,Vegetarian,1.3,Medium,292,281.42,74,94.91,98.21
U10557,39,Male,9.5,10,Non-Vegetarian,9.2,High,231,539.69,96,48.63,49.49
U10558,30,Male,6.3,4,Non-Vegetarian,6.7,Medium,240,507.12,85,52.73,49.0
U10559,40,Female,9.0,4,Non-Vegetarian,11.7,Low,419,265.44,90,79.83,84.69
U10560,39,Female,4.3,2,Non-Vegetarian,3.4,Medium,32,478.62,79,63.59,67.0
U10561,43,Male,8.6,8,Non-Vegetarian,6.1,High,469,523.52,58,34.42,38.81
U10562,35,Female,4.7,1,Non-Vegetarian,8.6,Medium,339,524.43,53,31.82,27.14
U10563,24,Female,7.9,3,Non-Vegetarian,9.4,Low,8,426.25,77,58.0,61.78
U10564,19,Other,6.6,7,Non-Vegetarian,8.4,Low,404,539.46,75,21.11,20.41
U10565,36,Female,7.7,4,Vegetarian,8.4,Low,132,463.73,89,54.37,50.92
U10566,31,Male,8.2,10,Vegetarian,3.8,Medium,340,237.61,72,85.3,80.94
U10567,42,Female,9.4,3,Vegetarian,1.2,High,375,350.59,47,78.57,80.25
U10568,50,Female,5.7,9,Non-Vegetarian,6.5,Medium,56,335.33,57,60.14,61.74
U10569,56,Female,5.6,2,Non-Vegetarian,4.2,Medium,45,395.29,49,63.62,65.34
U10570,37,Female,8.8,6,Non-Vegetarian,5.8,High,197,557.57,59,39.53,44.47
U10571,22,Female,9.8,1,Non-Vegetarian,9.4,Low,462,596.71,64,21.81,19.98
U10572,38,Male,5.9,10,Non-Vegetarian,6.8,Low,458,302.8,77,55.47,54.81
U10573,30,Female,5.4,4,Non-Vegetarian,4.6,Medium,263,504.85,54,38.5,40.45
U10574,31,Male,5.6,3,Vegetarian,2.6,Medium,445,593.8,82,39.43,40.57
U10575,33,Male,9.8,2,Non-Vegetarian,1.5,High,243,436.9,65,78.17,79.33
U10576,58,Female,9.9,10,Vegetarian,11.8,Low,310,511.69,58,14.62,15.72
U10577,45,Male,7.1,8,Non-Vegetarian,7.9,Medium,140,209.79,78,92.58,95.2
U10578,18,Female,9.1,9,Vegetarian,7.1,Low,417,388.15,61,42.02,46.51
U10579,19,Female,9.0,1,Non-Vegetarian,1.2,Low,289,401.87,80,76.44,73.06
U10580,25,Male,7.4,10,Vegetarian,4.6,Medium,430,551.28,87,35.92,34.86
U10581,30,Male,9.3,6,Non-Vegetarian,11.7,Medium,255,551.83,44,18.98,18.19
U10582,55,Male,8.5,3,Non-Vegetarian,7.0,Low,6,455.25,44,41.5,40.72
U10583,36,Other,8.9,2,Non-Vegetarian,6.4,Low,392,294.95,79,81.7,78.39
U10584,19,Male,8.9,6,Non-Vegetarian,12.0,Low,369,299.1,63,57.07,54.18
U10585,48,Female,8.6,8,Non-Vegetarian,4.4,Medium,48,414.87,68,63.5,65.81
U10586,27,Other,5.1,6,Non-Vegetarian,11.6,Medium,23,537.0,66,28.84,30.13
U10587,22,Male,7.3,6,Vegetarian,9.2,Low,79,270.26,50,62.18,58.99
U10588,40,Female,8.1,4,Non-Vegetarian,1.3,High,151,204.42,60,100.0,97.28
U10589,47,Female,7.6,6,Non-Vegetarian,8.5,Medium,69,272.14,92,94.71,92.91
U10590,49,Male,8.2,9,Non-Vegetarian,9.5,Low,459,535.31,69,15.25,11.41
U10591,18,Female,5.6,5,Vegetarian,6.7,Medium,245,445.24,88,61.04,56.8
U10592,59,Male,4.3,5,Vegan,10.1,Low,321,267.28,86,70.48,68.52
U10593,20,Female,8.4,2,Vegetarian,10.0,High,497,376.02,63,66.69,64.99
U10594,47,Female,9.9,3,Non-Vegetarian,5.3,High,15,354.63,45,78.95,80.11
U10595,54,Female,7.2,2,Non-Vegetarian,11.9,Medium,152,599.07,95,42.16,44.13
U10596,45,Male,4.1,6,Vegetarian,11.6,Low,398,251.19,55,51.48,55.85
U10597,38,Other,8.0,2,Non-Vegetarian,9.6,Low,99,214.1,99,100.0,100.0
U10598,30,Male,8.1,5,Vegetarian,10.9,Medium,7,241.93,46,77.39,81.28
U10599,57,Other,8.4,3,Non-Vegetarian,5.0,High,378,484.8,73,61.44,63.36
U10600,43,Female,4.0,6,Non-Vegetarian,5.5,Low,142,570.32,55,12.36,8.59
U10601,57,Female,6.5,9,Vegetarian,11.4,High,127,335.78,72,65.4,61.48
U10602,47,Female,5.2,9,Non-Vegetarian,8.5,Low,71,481.34,77,31.51,30.97
U10603,41,Female,5.5,4,Vegetarian,2.6,Medium,434,375.09,52,58.91,63.08
U10604,55,Male,5.4,7,Vegetarian,7.0,Low,126,415.4,60,39.55,42.66
U10605,58,Female,4.9,9,Non-Vegetarian,7.3,Low,174,505.09,72,24.19,26.32
U10606,22,Female,4.4,10,Vegetarian,10.3,High,467,520.5,55,14.76,14.43
U10607,33,Female,5.4,10,Non-Vegetarian,6.6,Low,244,287.45,48,47.11,42.49
U10608,59,Male,4.2,5,Non-Vegetarian,9.0,Medium,168,290.04,84,80.2,83.88
U10609,33,Female,7.8,4,Vegetarian,11.3,Low,372,471.47,52,25.63,24.2
U10610,27,Male,4.9,7,Non-Vegetarian,8.0,Low,187,231.97,96,84.4,87.33
U10611,35,Male,5.5,3,Non-Vegetarian,6.8,Low,480,597.44,46,3.63,1.09
U10612,55,Male,4.6,1,Vegetarian,4.8,Medium,114,306.55,73,88.13,88.5
U10613,34,Male,7.4,1,Vegetarian,10.1,Medium,313,505.54,88,56.13,54.09
U10614,58,Female,7.5,9,Vegetarian,3.5,Medium,110,280.83,41,68.24,71.34
U10615,57,Female,9.6,4,Non-Vegetarian,8.2,Low,421,434.19,65,45.62,48.36
U10616,48,Male,7.4,3,Non-Vegetarian,4.5,Medium,98,226.52,66,100.0,100.0
U10617,43,Female,5.6,5,Non-Vegetarian,2.9,Medium,385,589.72,46,18.86,16.95
U10618,43,Female,5.8,7,Vegan,9.9,Medium,138,267.49,88,84.41,81.4
U10619,57,Female,4.2,4,Non-Vegetarian,4.5,Low,214,256.47,44,63.62,63.04
U10620,29,Female,8.6,5,Non-Vegetarian,7.2,Medium,430,528.04,43,26.29,27.87
U10621,35,Male,7.9,10,Non-Vegetarian,11.5,Low,327,462.81,72,25.87,23.2
U10622,51,Female,5.4,9,Non-Vegetarian,6.0,Medium,76,388.85,58,51.47,52.65
U10623,52,Male,5.7,7,Non-Vegetarian,7.8,Medium,79,519.53,40,22.53,22.16
U10624,28,Female,5.6,2,Non-Vegetarian,2.0,High,492,336.61,75,85.76,84.33
U10625,47,Female,9.3,3,Vegetarian,1.9,Low,367,337.72,65,73.62,72.54
U10626,28,Male,9.2,9,Non-Vegetarian,7.3,Medium,19,219.97,61,87.91,85.74
U10627,21,Male,8.1,7,Non-Vegetarian,11.2,High,6,229.0,65,89.61,93.22
U10628,53,Male,10.0,2,Non-Vegetarian,6.1,High,213,546.67,82,62.48,58.8
U10629,27,Female,9.8,7,Non-Vegetarian,5.3,Medium,440,561.56,65,32.76,32.04
U10630,51,Female,9.7,7,Non-Vegetarian,1.1,Low,269,285.98,56,73.71,76.48
U10631,48,Female,5.7,5,Non-Vegetarian,4.9,Low,103,426.34,77,54.43,53.39
U10632,49,Female,8.8,9,Vegetarian,10.0,Low,6,394.71,58,42.7,45.92
U10633,45,Male,9.8,6,Non-Vegetarian,6.2,Low,400,371.19,53,49.93,49.49
U10634,54,Male,8.9,10,Vegetarian,5.0,Low,476,267.37,53,57.72,53.55
U10635,49,Male,9.6,9,Non-Vegetarian,7.6,Medium,35,216.88,82,98.95,99.72
U10636,49,Female,7.8,4,Non-Vegetarian,10.9,High,303,389.05,62,61.35,59.27
U10637,34,Female,4.9,8,Non-Vegetarian,11.4,Medium,149,392.63,69,47.78,51.01
U10638,51,Female,9.2,6,Non-Vegetarian,9.2,Low,294,556.35,47,12.49,8.83
U10639,52,Male,4.1,10,Vegetarian,5.4,High,207,585.2,88,32.43,28.45
U10640,56,Female,10.0,8,Non-Vegetarian,3.9,Medium,412,308.47,64,75.5,74.37
U10641,38,Other,8.1,2,Non-Vegetarian,2.7,High,89,360.03,91,100.0,95.53
U10642,49,Male,5.0,9,Non-Vegetarian,7.4,Low,130,370.26,60,41.59,39.39
U10643,51,Male,8.8,4,Non-Vegetarian,4.9,High,54,330.69,50,81.05,77.17
U10644,51,Male,4.8,5,Non-Vegetarian,8.1,Medium,363,290.75,53,63.23,59.91
U10645,25,Female,4.8,6,Vegetarian,2.2,Medium,118,306.19,77,84.41,83.27
U10646,33,Female,9.6,1,Non-Vegetarian,7.7,Low,139,322.38,74,81.14,86.13
U10647,52,Male,8.1,6,Non-Vegetarian,7.9,High,422,453.48,48,42.33,38.97
U10648,40,Male,5.2,4,Vegetarian,9.8,Medium,216,557.43,65,27.98,24.46
U10649,39,Male,8.1,1,Non-Vegetarian,7.1,Low,259,203.8,52,85.4,86.12
U10650,48,Female,5.7,10,Vegetarian,3.8,Low,484,557.31,70,13.14,14.03
U10651,46,Male,5.7,10,Non-Vegetarian,8.2,High,201,591.28,42,7.53,7.18
U10652,55,Male,6.7,10,Vegetarian,1.5,Medium,194,404.86,62,55.79,52.27
U10653,36,Male,6.9,4,Vegetarian,1.9,High,56,508.16,51,52.64,48.04
U10654,53,Male,8.3,3,Non-Vegetarian,1.4,High,417,415.26,86,83.95,86.25
U10655,26,Female,8.8,2,Non-Vegetarian,9.4,Medium,381,274.42,72,87.14,91.45
U10656,52,Male,6.5,1,Non-Vegetarian,9.3,Low,129,289.86,77,79.66,84.16
U10657,18,Female,5.1,2,Non-Vegetarian,5.3,High,285,408.76,52,60.42,59.43
U10658,50,Female,4.9,10,Non-Vegetarian,8.5,Medium,192,327.54,67,57.12,56.47
U10659,34,Male,9.2,6,Non-Vegetarian,4.9,Medium,433,512.13,59,39.53,35.02
U10660,43,Male,8.9,5,Non-Vegetarian,3.2,Low,399,262.85,81,86.71,85.84
U10661,30,Male,8.6,5,Non-Vegetarian,1.5,Low,212,360.67,49,60.1,61.05
U10662,22,Female,8.7,5,Vegan,9.2,High,412,370.32,62,64.64,59.69
U10663,36,Male,6.9,2,Vegetarian,6.9,High,450,228.6,71,97.85,95.13
U10664,59,Female,8.3,4,Non-Vegetarian,4.7,Low,354,204.76,72,91.34,92.29
U10665,26,Female,8.7,5,Non-Vegetarian,11.7,Low,196,446.76,97,54.97,58.2
U10666,23,Female,8.9,8,Non-Vegetarian,3.1,Medium,164,570.84,91,49.23,51.0
U10667,38,Male,4.4,7,Non-Vegetarian,4.8,Low,184,487.51,73,34.17,37.13
U10668,39,Female,6.3,5,Non-Vegetarian,10.9,High,139,576.1,51,22.95,27.95
U10669,56,Male,8.7,7,Non-Vegetarian,7.9,Low,265,489.78,75,37.12,36.95
U10670,22,Male,6.0,6,Non-Vegetarian,10.5,Medium,228,428.68,71,48.74,44.99
U10671,39,Male,5.1,1,Vegan,7.4,Medium,490,575.56,58,25.37,29.12
U10672,24,Male,7.4,5,Non-Vegetarian,2.9,High,15,413.25,77,79.78,76.5
U10673,43,Male,4.6,6,Non-Vegetarian,9.7,Low,172,502.0,55,18.04,13.25
U10674,42,Female,7.9,4,Non-Vegetarian,4.3,Medium,125,408.08,74,72.84,70.4
U10675,22,Male,4.5,9,Non-Vegetarian,11.1,Medium,177,468.89,52,23.66,25.61
U10676,49,Female,4.9,10,Non-Vegetarian,2.6,Medium,430,331.55,92,73.04,70.95
U10677,25,Male,8.6,9,Non-Vegetarian,6.7,Low,444,303.77,96,72.64,77.11
U10678,26,Female,4.4,8,Non-Vegetarian,9.9,Low,236,290.87,98,68.75,71.35
U10679,45,Female,7.4,9,Non-Vegetarian,7.7,Low,177,230.95,86,81.22,84.4
U10680,37,Female,5.6,10,Non-Vegetarian,1.2,Medium,165,562.16,67,30.91,27.14
U10681,21,Female,7.4,1,Non-Vegetarian,4.8,High,0,348.42,57,86.03,89.03
U10682,20,Male,5.1,2,Vegetarian,4.9,Low,275,553.24,77,34.64,34.08
U10683,58,Male,9.1,4,Non-Vegetarian,3.8,Low,231,470.25,49,41.0,44.42
U10684,59,Female,5.4,9,Non-Vegetarian,10.6,Low,215,317.94,95,62.11,60.88
U10685,28,Female,5.9,3,Vegetarian,8.9,Low,329,257.45,45,60.46,58.3
U10686,46,Male,9.9,3,Non-Vegetarian,10.5,Medium,282,295.87,94,95.1,96.68
U10687,39,Male,4.1,8,Non-Vegetarian,6.5,Medium,462,457.24,97,50.5,52.49
U10688,25,Female,7.8,10,Non-Vegetarian,7.9,High,96,529.41,89,48.1,51.66
U10689,51,Female,6.7,4,Non-Vegetarian,10.1,High,378,562.46,47,22.45,22.85
U10690,48,Male,6.3,8,Non-Vegetarian,6.5,Medium,240,459.45,44,32.48,28.94
U10691,21,Other,4.2,9,Vegetarian,5.4,Medium,41,230.48,74,85.07,88.86
U10692,32,Male,9.9,3,Vegetarian,4.4,Low,90,307.83,95,96.6,94.84
U10693,35,Female,7.0,8,Non-Vegetarian,9.7,Low,162,413.96,71,41.72,37.2
U10694,28,Female,9.3,5,Vegan,11.9,High,238,279.35,85,91.93,89.18
U10695,44,Female,5.1,3,Vegetarian,10.8,High,421,291.53,96,88.99,92.9
U10696,36,Female,8.0,3,Non-Vegetarian,3.3,High,476,326.06,52,77.19,81.59
U10697,26,Male,8.6,6,Vegan,3.4,Medium,117,229.84,98,100.0,97.84
U10698,42,Female,7.0,9,Non-Vegetarian,5.2,Medium,94,587.57,94,40.39,45.29
U10699,39,Female,7.5,6,Non-Vegetarian,1.4,Low,136,205.05,82,100.0,100.0
U10700,40,Male,7.7,10,Non-Vegetarian,4.4,Medium,475,533.56,53,21.87,20.22
U10701,54,Male,4.6,1,Non-Vegetarian,5.6,Medium,431,472.02,73,53.01,51.27
U10702,27,Female,8.3,2,Vegan,6.8,Low,314,547.27,73,36.41,34.17
U10703,34,Male,5.7,6,Vegetarian,3.7,Low,373,479.87,65,33.91,29.79
U10704,30,Female,9.9,2,Non-Vegetarian,9.4,Low,455,434.27,90,60.22,55.31
U10705,21,Female,6.7,1,Non-Vegetarian,2.8,Low,389,463.71,75,54.64,53.45
U10706,49,Male,6.1,3,Non-Vegetarian,11.3,Low,346,321.3,63,55.28,52.74
U10707,45,Male,5.8,9,Vegetarian,5.8,Medium,321,415.4,53,40.75,39.45
U10708,47,Female,7.7,5,Vegetarian,4.8,Low,57,560.89,77,37.08,36.39
U10709,57,Female,5.8,9,Non-Vegetarian,5.7,Medium,98,573.52,47,16.0,16.08
U10710,38,Male,6.4,1,Non-Vegetarian,5.9,Low,172,256.5,61,81.26,83.79
U10711,32,Female,4.4,3,Non-Vegetarian,1.4,High,201,289.67,94,100.0,100.0
U10712,20,Female,6.6,7,Vegetarian,5.5,Low,299,311.32,67,61.58,64.26
U10713,34,Female,8.6,1,Vegan,4.7,Low,339,430.83,94,71.57,68.26
U10714,32,Female,6.1,7,Non-Vegetarian,8.9,High,232,554.08,83,39.36,41.11
U10715,50,Female,9.4,5,Vegetarian,5.0,Low,354,508.47,89,48.97,47.93
U10716,22,Male,9.1,7,Vegetarian,7.2,Medium,59,473.46,66,51.31,52.29
U10717,25,Male,9.2,10,Non-Vegetarian,5.7,Low,337,265.44,47,57.37,58.56
U10718,26,Male,6.2,7,Vegetarian,5.8,High,168,303.1,78,84.82,88.69
U10719,43,Female,9.1,5,Vegetarian,11.3,Medium,292,200.19,70,92.04,94.25
U10720,19,Female,4.8,9,Non-Vegetarian,7.0,High,310,294.07,64,67.89,65.21
U10721,54,Male,9.8,2,Non-Vegetarian,11.8,Medium,424,427.96,56,51.09,47.81
U10722,53,Male,8.1,7,Vegetarian,3.8,Low,441,361.01,93,69.01,65.56
U10723,29,Male,8.0,7,Non-Vegetarian,7.0,Medium,106,216.95,40,78.22,75.34
U10724,36,Male,4.4,3,Non-Vegetarian,9.0,Low,498,431.8,42,23.37,27.43
U10725,44,Female,9.8,3,Non-Vegetarian,5.1,Low,485,506.68,93,53.3,58.3
U10726,41,Female,7.7,2,Non-Vegetarian,6.1,Low,6,482.24,92,62.76,65.3
U10727,19,Male,5.4,7,Non-Vegetarian,4.4,Medium,387,402.67,60,50.35,48.12
U10728,33,Female,6.5,3,Non-Vegetarian,11.4,Medium,116,382.03,44,50.91,48.15
U10729,19,Male,8.8,7,Vegetarian,6.6,Medium,247,591.0,45,17.76,20.85
U10730,38,Female,9.1,6,Non-Vegetarian,7.8,Low,72,351.84,72,65.42,63.3
U10731,27,Female,4.2,9,Vegetarian,10.8,Medium,452,361.95,97,58.34,61.36
U10732,59,Female,5.6,6,Vegetarian,7.1,Low,467,335.19,55,45.84,45.79
U10733,34,Female,6.3,8,Non-Vegetarian,6.6,Medium,26,356.84,60,61.71,60.3
U10734,29,Male,5.1,9,Vegetarian,1.1,Low,439,444.69,50,27.66,28.65
U10735,24,Male,9.2,4,Vegetarian,10.9,Low,10,308.64,80,77.41,82.28
U10736,26,Male,4.8,7,Vegetarian,8.4,High,52,444.42,76,55.89,56.34
U10737,27,Female,5.0,7,Vegan,3.2,Low,58,210.2,70,85.01,84.42
U10738,33,Male,9.0,6,Non-Vegetarian,4.8,High,110,507.61,48,46.0,46.18
U10739,18,Female,8.7,3,Non-Vegetarian,11.0,High,18,438.83,52,57.4,58.9
U10740,26,Male,7.2,7,Vegetarian,9.8,Medium,168,378.65,94,71.23,68.54
U10741,30,Female,7.6,7,Non-Vegetarian,8.5,Low,255,517.79,57,20.55,18.49
U10742,33,Male,7.0,5,Non-Vegetarian,6.5,Low,20,551.6,58,25.92,28.39
U10743,51,Male,8.9,5,Vegetarian,5.0,High,29,409.7,61,71.94,67.6
U10744,58,Female,6.1,4,Non-Vegetarian,10.9,High,139,533.06,86,49.23,44.47
U10745,47,Male,9.7,4,Vegetarian,9.5,Low,356,244.55,40,64.27,65.84
U10746,30,Female,8.8,5,Vegan,2.4,High,392,585.25,93,55.12,56.89
U10747,25,Female,5.1,5,Non-Vegetarian,9.1,Medium,0,404.48,58,53.14,57.48
U10748,28,Female,5.6,9,Non-Vegetarian,6.3,Medium,217,401.09,78,56.56,56.38
U10749,48,Male,7.2,10,Vegan,3.1,High,25,329.28,81,84.87,85.7
U10750,28,Female,6.0,4,Non-Vegetarian,8.8,Low,394,594.77,57,7.29,5.73
U10751,24,Female,7.7,10,Non-Vegetarian,9.8,Medium,147,439.32,90,54.54,56.88
U10752,18,Male,8.6,3,Vegan,9.2,High,265,466.33,67,57.88,59.07
U10753,40,Female,9.8,10,Non-Vegetarian,11.7,High,470,476.32,78,42.26,44.88
U10754,49,Female,4.4,10,Non-Vegetarian,9.0,High,82,597.25,79,23.62,19.51
U10755,32,Male,5.6,4,Vegetarian,5.2,Medium,308,334.19,79,78.04,77.36
U10756,35,Female,5.2,9,Vegan,10.6,Medium,126,445.58,51,30.22,27.62
U10757,45,Male,5.6,6,Non-Vegetarian,3.5,Low,256,566.36,79,28.94,29.58
U10758,31,Female,9.2,10,Vegetarian,10.4,Medium,409,513.52,71,29.53,27.51
U10759,30,Male,9.1,7,Non-Vegetarian,8.1,High,271,395.73,67,64.18,66.13
U10760,51,Female,5.1,3,Vegetarian,1.5,High,97,580.75,87,56.72,55.46
U10761,37,Female,6.8,9,Vegan,2.2,Medium,132,367.44,56,61.42,58.47
U10762,41,Female,5.4,1,Non-Vegetarian,3.3,Medium,372,459.37,80,64.85,69.36
U10763,45,Female,4.8,7,Vegetarian,3.0,High,302,597.03,68,29.56,32.06
U10764,28,Male,8.8,10,Vegetarian,11.1,Low,212,581.05,56,2.87,1.26
U10765,45,Female,5.8,10,Vegetarian,10.6,Medium,471,291.68,94,69.67,73.94
U10766,39,Female,6.5,4,Vegetarian,4.4,Low,268,207.69,97,100.0,100.0
U10767,47,Male,5.4,4,Non-Vegetarian,8.4,Medium,295,264.83,71,80.66,78.36
U10768,55,Male,6.1,5,Vegetarian,4.1,High,468,244.25,93,100.0,100.0
U10769,34,Female,5.8,5,Vegetarian,4.0,Low,423,352.36,90,68.41,69.86
U10770,39,Male,9.5,9,Non-Vegetarian,11.0,Low,219,217.68,41,59.34,54.35
U10771,18,Female,6.7,3,Vegetarian,4.2,Low,156,204.16,59,88.45,85.5
U10772,37,Male,6.4,4,Non-Vegetarian,9.3,Low,456,582.75,72,15.6,10.61
U10773,22,Male,8.6,7,Non-Vegetarian,11.8,Low,256,327.05,72,56.87,52.13
U10774,50,Female,7.4,6,Non-Vegetarian,10.7,High,50,203.45,85,100.0,100.0
U10775,18,Male,6.2,7,Non-Vegetarian,11.5,Low,114,357.18,98,63.34,59.67
U10776,26,Female,9.4,3,Non-Vegetarian,2.3,Low,235,221.1,63,94.3,93.31
U10777,49,Male,5.0,6,Vegetarian,9.3,Low,32,589.14,66,13.22,13.38
U10778,43,Male,6.0,9,Non-Vegetarian,2.6,High,265,313.29,77,81.08,84.23
U10779,59,Female,8.0,4,Non-Vegetarian,9.5,High,314,379.95,95,81.65,80.57
U10780,23,Male,8.0,4,Vegetarian,7.2,Medium,476,406.32,45,47.46,44.64
U10781,47,Female,9.6,7,Vegan,8.5,Medium,237,406.48,75,62.46,65.55
U10782,57,Male,6.5,6,Non-Vegetarian,7.3,Low,184,389.09,87,60.02,55.43
U10783,40,Male,6.8,2,Non-Vegetarian,9.3,Low,263,432.87,93,59.74,61.23
